Date,Total Yield [kWh],GridDurationHours,MaintDurationHours,DelREMO,Max,Min,Temp,Prcp,Cloud Cover,Conditions
2020-03-12,232.1,0.0,0.0,0.0,23.4,15.1,18.8,24.91,43.6,"Rain, Partially cloudy"
2020-03-13,325.4,0.0,0.0,0.0,23.4,12.4,17.3,16.6,50.9,"Rain, Partially cloudy"
2020-03-14,40.7,0.0,0.0,1.2408333333333337,14.8,11.1,13.3,35.27,85.9,"Rain, Overcast"
2020-03-15,363.7,0.0,0.0,0.0,22.7,10.1,16.3,22.0,9.8,Rain
2020-03-16,367.0,0.0,0.0,0.0,25.0,13.6,19.0,0.0,11.0,Clear
2020-03-17,389.09,0.0,0.0,0.0,26.6,14.1,20.0,0.0,1.3,Clear
2020-03-18,369.41,0.0,0.0,0.0,27.0,14.7,20.9,0.0,0.1,Clear
2020-03-19,335.59,0.0,0.0,0.0,27.8,16.4,21.4,0.0,18.4,Clear
2020-03-20,315.7,0.0,0.0,0.0,28.1,15.7,21.0,0.0,37.0,Partially cloudy
2020-03-21,263.1,0.0,0.0,0.0,26.5,16.4,20.6,10.3,53.2,"Rain, Partially cloudy"
2020-03-22,376.7,0.0,0.0,0.0,27.4,14.2,20.9,2.0,12.5,Rain
2020-03-23,357.3,0.0,0.0,0.0,28.9,15.7,22.0,0.0,15.6,Clear
2020-03-24,216.1,0.1283333333333333,0.0,0.0,26.8,19.1,21.7,1.43,77.4,"Rain, Overcast"
2020-03-25,334.8,0.0038888888888888,0.0,0.0,28.9,17.1,22.6,0.0,45.1,Partially cloudy
2020-03-26,61.1,7.642222222222223,10.59027777777778,0.0,27.1,18.2,22.6,0.0,65.2,Partially cloudy
2020-03-27,95.7,0.0,0.0,0.0838888888888888,21.4,17.1,19.8,9.8,93.2,"Rain, Overcast"
2020-03-28,384.59,0.0,0.0,0.0,27.0,15.4,20.9,14.08,11.3,Rain
2020-03-29,411.0,0.0,0.0,0.0,27.9,16.7,21.7,0.0,1.4,Clear
2020-03-30,372.91,0.0,0.0,0.0,28.8,16.2,21.5,0.0,27.5,Partially cloudy
2020-03-31,177.3,0.0,0.0,0.0,26.6,15.9,20.3,0.41,60.0,"Rain, Partially cloudy"
2020-04-01,366.8,0.0,0.0,0.0,29.7,15.1,22.5,0.0,12.7,Clear
2020-04-02,397.8,0.0,0.0,0.0,28.7,17.1,22.4,0.0,5.1,Clear
2020-04-03,393.5,0.0,0.0,0.0,28.8,13.8,21.6,0.0,0.1,Clear
2020-04-04,385.1,0.0,0.0,0.0,30.3,15.7,22.7,0.0,0.1,Clear
2020-04-05,335.2,0.0038888888888888,0.0,0.0,30.1,16.7,23.3,0.0,36.4,Partially cloudy
2020-04-06,385.6,0.0,0.0,0.0,33.0,17.2,24.9,0.0,8.8,Clear
2020-04-07,192.7,0.0,0.0,0.0,27.1,17.4,21.9,0.5,45.7,"Rain, Partially cloudy"
2020-04-08,400.8,0.0,0.0,0.0,29.9,15.3,22.8,3.1,18.0,Rain
2020-04-09,339.1,0.0,0.0,0.0,32.0,16.1,23.9,0.0,38.7,Partially cloudy
2020-04-10,332.6,0.0080555555555555,0.0,0.0,34.0,18.1,25.6,0.0,17.4,Clear
2020-04-11,363.9,0.0,0.0,0.0,35.3,19.1,26.5,0.0,21.1,Clear
2020-04-12,206.7,0.0,0.0,7.335833333333333,34.1,18.3,26.3,0.0,33.8,Partially cloudy
2020-04-13,296.7,0.0,0.0,0.0,36.6,20.1,28.5,0.0,36.6,Partially cloudy
2020-04-14,326.9,0.0,0.0,0.0,37.3,21.2,29.6,0.0,38.8,Partially cloudy
2020-04-15,288.6,0.0,0.0,0.0,37.1,25.4,30.2,0.0,44.8,Partially cloudy
2020-04-16,315.0,0.0,0.0,0.0,36.4,22.7,28.9,0.0,22.9,Clear
2020-04-17,242.9,0.0,0.0,0.0,33.1,22.4,26.4,8.03,76.3,"Rain, Overcast"
2020-04-18,277.4,0.0,0.0,0.0,33.7,18.4,25.1,23.21,59.0,"Rain, Partially cloudy"
2020-04-19,257.1,0.0,0.0,0.0,33.0,18.5,25.8,1.0,41.4,"Rain, Partially cloudy"
2020-04-20,197.4,0.0,0.0,3.5175,30.3,18.7,22.9,14.48,66.2,"Rain, Partially cloudy"
2020-04-21,381.2,0.0,0.0,0.0,31.0,16.1,24.1,3.0,23.3,Rain
2020-04-22,373.8,0.0,0.0,0.0,32.8,18.1,26.2,0.0,9.1,Clear
2020-04-23,169.8,0.0,0.0,4.674166666666666,35.0,20.2,27.5,0.0,45.8,Partially cloudy
2020-04-24,128.8,0.0,0.0,12.21527777777778,35.6,20.7,27.8,0.0,4.9,Clear
2020-04-25,87.0,0.0,0.0,5.249444444444444,33.4,21.0,25.2,0.2,49.6,"Rain, Partially cloudy"
2020-04-26,58.0,0.0,0.0,6.495833333333334,27.6,20.4,23.6,30.79,56.2,"Rain, Partially cloudy"
2020-04-27,139.2,0.0,0.0,4.6241666666666665,26.0,19.4,21.7,34.47,48.1,"Rain, Partially cloudy"
2020-04-28,287.4,0.0,0.0,0.0,33.6,18.8,26.0,0.0,17.5,Clear
2020-04-29,334.5,0.0,0.0,0.0,34.6,20.4,27.8,0.0,2.7,Clear
2020-04-30,301.4,0.0,0.0,0.0,36.1,23.7,29.3,0.0,29.1,Partially cloudy
2020-05-01,322.1,0.0,0.0,0.0,36.6,22.7,29.6,13.0,8.5,Rain
2020-05-02,166.6,0.0019444444444444,0.0,2.521666666666667,33.6,24.0,27.9,2.2,65.0,"Rain, Partially cloudy"
2020-05-03,320.4,0.0038888888888888,0.0,23.73583333333333,34.0,22.3,27.0,18.99,70.1,"Rain, Partially cloudy"
2020-05-04,244.0,0.0,0.0,9.293611111111112,32.6,19.4,26.3,38.93,34.0,"Rain, Partially cloudy"
2020-05-05,302.6,0.0022222222222222,0.0,0.0,33.9,21.9,27.7,0.0,33.6,Partially cloudy
2020-05-06,171.0,0.0,0.0,6.1402777777777775,34.0,21.4,26.9,0.3,58.1,"Rain, Partially cloudy"
2020-05-07,376.0,0.0,0.0,0.0,35.1,20.1,27.7,0.0,5.2,Clear
2020-05-08,344.8,0.0,0.0,0.0,37.2,20.2,28.7,0.0,1.3,Clear
2020-05-09,281.2,0.0,0.0,0.0,37.0,22.4,30.1,0.0,12.6,Clear
2020-05-10,21.9,0.0,0.0,9.70388888888889,29.3,21.6,25.7,8.58,43.8,"Rain, Partially cloudy"
2020-05-11,334.8,0.0,0.0,0.0,32.4,20.7,27.1,4.2,38.7,"Rain, Partially cloudy"
2020-05-12,322.6,0.0058333333333333,0.0,0.0,33.6,20.6,27.3,25.83,51.4,"Rain, Partially cloudy"
2020-05-13,224.6,0.0022222222222222,0.0,0.0,32.8,24.7,27.6,0.0,55.0,Partially cloudy
2020-05-14,197.6,0.0063888888888888,0.0,4.068333333333333,34.0,23.1,26.8,10.0,31.8,"Rain, Partially cloudy"
2020-05-15,335.9,0.0022222222222222,0.0,0.0,35.2,22.4,29.3,10.0,35.6,"Rain, Partially cloudy"
2020-05-16,319.4,0.0,0.0,0.0,37.1,22.7,30.2,0.0,6.3,Clear
2020-05-17,336.9,0.0,0.0,0.0,37.7,23.9,30.9,0.0,37.1,Partially cloudy
2020-05-18,297.91,0.0,0.0,0.0,38.8,23.4,30.4,0.0,17.8,Clear
2020-05-19,341.8,0.0019444444444444,0.0,0.0,38.8,20.8,29.7,0.0,16.1,Clear
2020-05-20,349.1,0.0063888888888888,0.0,0.0,38.1,21.2,30.5,0.0,0.0,Clear
2020-05-21,341.2,0.0038888888888888,0.0,0.0,40.0,21.8,31.8,0.0,0.0,Clear
2020-05-22,333.7,0.0,0.0,0.0,41.1,23.7,32.6,0.0,0.0,Clear
2020-05-23,279.0,0.0,0.0,0.0,42.1,26.1,34.8,0.0,38.1,Partially cloudy
2020-05-24,341.6,0.0,0.0,0.0,41.8,23.9,33.4,0.0,3.5,Clear
2020-05-25,363.6,0.0,0.0,0.0,43.0,26.4,34.7,0.0,0.0,Clear
2020-05-26,328.2,0.0,0.0,0.0,44.0,26.3,35.2,0.0,8.2,Clear
2020-05-27,275.8,0.0058333333333333,0.0,0.0,42.6,25.2,34.1,0.88,19.0,Rain
2020-05-28,129.7,0.0061111111111111,0.0,4.525277777777778,37.0,23.1,30.2,19.41,46.9,"Rain, Partially cloudy"
2020-05-29,84.09,0.0061111111111111,0.0,8.2225,29.0,22.8,25.8,21.5,51.3,"Rain, Partially cloudy"
2020-05-30,301.7,0.0,0.0,0.0,33.6,20.9,27.0,41.87,73.0,"Rain, Partially cloudy"
2020-05-31,306.09,0.0,0.0,0.0,30.7,21.7,25.2,79.03,68.1,"Rain, Partially cloudy"
2020-06-01,371.11,0.0022222222222222,0.0,0.0,32.0,21.4,27.3,3.0,30.1,"Rain, Partially cloudy"
2020-06-02,239.3,0.0,0.0,0.0,31.7,24.7,27.3,27.0,36.2,"Rain, Partially cloudy"
2020-06-03,349.7,0.0,0.0,0.0,35.0,22.1,28.4,11.86,47.2,"Rain, Partially cloudy"
2020-06-04,292.8,0.0,0.0,0.0,35.6,23.4,28.7,32.01,63.9,"Rain, Partially cloudy"
2020-06-05,306.2,0.0,0.0,0.0,31.4,22.7,27.2,1.8,49.5,"Rain, Partially cloudy"
2020-06-06,301.7,0.0,0.0,0.0,33.9,24.1,28.5,5.0,32.9,"Rain, Partially cloudy"
2020-06-07,221.5,0.0,0.0,0.0,31.0,21.7,25.8,48.55,56.0,"Rain, Partially cloudy"
2020-06-08,305.09,0.0,0.0,0.0838888888888888,34.5,24.3,29.7,0.0,15.4,Clear
2020-06-09,326.11,0.0058333333333333,0.0,0.0,37.1,26.6,31.8,0.0,0.3,Clear
2020-06-10,260.39,0.0,0.0,0.0,35.5,27.1,31.4,0.0,23.8,Clear
2020-06-11,335.61,0.0,0.0,0.0,39.1,27.3,32.7,0.0,7.9,Clear
2020-06-12,302.89,0.0,0.0,0.0,39.1,26.7,33.1,0.0,20.2,Clear
2020-06-13,258.8,0.0,0.0,0.0,36.1,28.1,30.7,0.23,27.6,"Rain, Partially cloudy"
2020-06-14,326.41,0.0,0.0,0.0,38.8,26.4,32.7,0.0,20.2,Clear
2020-06-15,350.09,0.0,0.0,0.3363888888888889,40.2,28.1,33.4,0.0,5.0,Clear
2020-06-16,339.11,0.0,0.0,0.0,39.8,27.7,33.0,0.0,4.1,Clear
2020-06-17,343.8,0.0,0.0,0.0,38.1,29.0,33.0,0.0,2.0,Clear
2020-06-18,326.91,0.0,0.0,0.0,40.1,28.9,34.0,0.0,1.5,Clear
2020-06-19,294.69,0.0,0.0,0.0,37.8,28.9,32.8,15.64,37.7,"Rain, Partially cloudy"
2020-06-20,306.81,0.0,0.0,0.0,37.4,28.7,32.0,10.0,31.1,"Rain, Partially cloudy"
2020-06-21,263.3,0.0,0.0,0.0,34.2,27.6,31.1,35.28,24.0,Rain
2020-06-22,322.8,0.0,0.0,0.0,34.8,24.1,29.9,3.27,48.5,"Rain, Partially cloudy"
2020-06-23,320.5,0.0,0.0,0.0,36.1,28.6,32.3,0.0,21.0,Clear
2020-06-24,285.2,0.0,0.0,0.0,34.2,28.1,30.3,22.4,44.6,"Rain, Partially cloudy"
2020-06-25,204.59,0.0,0.0,0.0,34.3,27.3,30.4,0.7,40.3,"Rain, Partially cloudy"
2020-06-26,274.2,0.0,0.0,0.0,35.6,26.7,31.2,0.0,45.0,Partially cloudy
2020-06-27,318.41,0.0,0.0,0.0,37.1,28.7,33.2,0.0,36.1,Partially cloudy
2020-06-28,331.09,0.0,0.0,0.0,38.7,30.0,34.9,0.0,28.1,Partially cloudy
2020-06-29,300.41,0.0,0.0,0.0,36.1,28.0,31.8,16.35,24.2,Rain
2020-06-30,314.3,0.0,0.0,0.0,35.8,26.9,31.7,0.0,37.6,Partially cloudy
2020-07-01,325.8,0.0,0.0,0.0,36.9,29.8,33.3,0.0,24.9,Clear
2020-07-02,288.2,0.0025,0.0,0.0,37.6,30.2,33.6,0.2,39.6,"Rain, Partially cloudy"
2020-07-03,309.89,0.0022222222222222,0.0,0.0,40.2,29.9,34.8,0.0,24.5,Clear
2020-07-04,316.91,0.0,0.0,0.0,35.6,26.0,31.1,16.95,31.5,"Rain, Partially cloudy"
2020-07-05,308.59,0.0038888888888888,0.0,0.0,34.1,23.2,29.1,68.02,50.1,"Rain, Partially cloudy"
2020-07-06,333.41,0.0,0.0,0.0,36.1,27.1,31.6,2.0,40.3,"Rain, Partially cloudy"
2020-07-07,336.7,0.0,0.0,0.0,34.4,27.1,31.2,46.27,56.0,"Rain, Partially cloudy"
2020-07-08,78.0,0.0,0.0,0.0,32.1,25.1,28.4,68.33,87.0,"Rain, Overcast"
2020-07-09,328.59,0.0,0.0,0.0,35.1,28.0,31.5,9.44,47.8,"Rain, Partially cloudy"
2020-07-10,338.7,0.0,0.0,0.0,36.6,25.0,32.1,18.0,41.9,"Rain, Partially cloudy"
2020-07-11,196.8,0.0,0.0,0.0,34.1,24.2,29.0,32.86,57.3,"Rain, Partially cloudy"
2020-07-12,104.0,0.0058333333333333,0.0,0.0,31.1,22.1,26.6,116.88,84.6,"Rain, Overcast"
2020-07-13,372.8,0.0,0.0,0.0,34.1,24.4,29.3,0.0,39.3,Partially cloudy
2020-07-14,345.41,0.0,0.0,0.0,35.6,27.7,32.0,0.0,13.5,Clear
2020-07-15,313.5,0.0,0.0,0.0,33.6,24.2,30.2,29.37,38.2,"Rain, Partially cloudy"
2020-07-16,331.2,0.0019444444444444,0.0,0.0,34.0,28.3,31.1,0.2,37.8,"Rain, Partially cloudy"
2020-07-17,320.59,0.0,0.0,0.0,33.5,29.6,31.5,7.61,49.8,"Rain, Partially cloudy"
2020-07-18,198.61,0.0,0.0,0.0,32.9,28.8,30.5,10.52,65.2,"Rain, Partially cloudy"
2020-07-19,276.69,0.0,0.0,0.0,34.8,28.0,30.9,1.0,66.6,"Rain, Partially cloudy"
2020-07-20,256.61,0.0,0.0,0.0,32.3,27.1,29.3,2.02,78.6,"Rain, Overcast"
2020-07-21,129.59,0.0,0.0,0.7575000000000001,27.7,23.7,25.3,52.21,87.3,"Rain, Overcast"
2020-07-22,115.91,0.0019444444444444,0.0,0.0,29.6,24.6,26.7,0.0,69.8,Partially cloudy
2020-07-23,332.41,0.0,0.0,0.0,34.0,25.4,29.8,0.0,41.6,Partially cloudy
2020-07-24,308.59,0.0019444444444444,0.0,0.0,34.1,26.4,31.3,11.0,49.4,"Rain, Partially cloudy"
2020-07-25,290.0,0.0,0.0,0.0,35.1,27.3,31.3,6.0,61.9,"Rain, Partially cloudy"
2020-07-26,313.5,0.0,0.0,0.0841666666666666,36.1,27.7,31.3,26.58,56.6,"Rain, Partially cloudy"
2020-07-27,326.0,0.0041666666666666,0.0,0.0,36.3,29.1,32.4,0.0,44.6,Partially cloudy
2020-07-28,337.5,0.0,0.0,0.0,36.3,29.1,32.5,0.0,52.5,Partially cloudy
2020-07-29,208.91,0.0,0.0,0.0,34.1,27.1,30.0,17.1,83.8,"Rain, Overcast"
2020-07-30,165.59,0.0,0.0,0.0,32.1,25.3,27.8,41.2,74.8,"Rain, Partially cloudy"
2020-07-31,304.41,0.0063888888888888,0.0,0.0,33.1,27.0,29.8,4.96,66.2,"Rain, Partially cloudy"
2020-08-01,103.09,0.0022222222222222,0.0,0.0,29.0,25.8,27.7,24.76,61.2,"Rain, Partially cloudy"
2020-08-02,310.3,0.0041666666666666,0.0,0.0,35.1,26.1,30.6,0.4,47.0,"Rain, Partially cloudy"
2020-08-03,293.2,0.0,0.0,0.0,36.1,28.1,32.1,0.0,47.4,Partially cloudy
2020-08-04,261.8,0.0,0.0,0.0,34.1,26.1,30.9,9.68,53.7,"Rain, Partially cloudy"
2020-08-05,258.5,0.0,0.0,0.0,36.1,29.1,31.5,4.56,60.0,"Rain, Partially cloudy"
2020-08-06,331.2,0.0,0.0,0.0,37.1,29.0,33.1,2.0,78.3,"Rain, Overcast"
2020-08-07,361.61,0.0,0.0,0.0,36.1,28.7,31.9,6.2,66.4,"Rain, Partially cloudy"
2020-08-08,334.3,0.0041666666666666,0.0,0.0841666666666666,36.1,29.1,32.7,32.0,58.8,"Rain, Partially cloudy"
2020-08-09,206.7,0.0,0.0,0.0,34.5,28.1,31.0,42.15,74.7,"Rain, Partially cloudy"
2020-08-10,153.39,0.0,0.0,1.9177777777777776,33.1,28.1,30.0,70.6,90.3,"Rain, Overcast"
2020-08-11,205.5,0.0041666666666666,0.0,0.0,35.1,28.1,30.9,20.75,64.7,"Rain, Partially cloudy"
2020-08-12,255.0,0.0,0.0,0.0,34.1,26.1,30.0,196.26,74.9,"Rain, Partially cloudy"
2020-08-13,194.8,0.0,0.0,0.0,29.1,26.5,28.2,85.4,84.7,"Rain, Overcast"
2020-08-14,273.41,0.0,0.0,0.0,34.1,27.0,31.0,0.0,57.8,Partially cloudy
2020-08-15,335.8,0.0,0.0,0.0,34.1,28.0,31.0,0.0,50.4,Partially cloudy
2020-08-16,248.11,0.0044444444444444,0.0,0.0,33.1,27.1,30.4,7.6,66.7,"Rain, Partially cloudy"
2020-08-17,228.39,0.0,0.0,0.0,31.6,28.0,29.7,83.4,72.6,"Rain, Partially cloudy"
2020-08-18,259.61,0.0,0.0,0.0,35.1,27.9,30.6,57.0,70.5,"Rain, Partially cloudy"
2020-08-19,89.69,0.0019444444444444,0.0,0.0,31.6,24.8,27.6,26.03,78.2,"Rain, Overcast"
2020-08-20,264.61,0.0,0.0,0.0,32.1,25.1,27.8,1.35,79.0,"Rain, Overcast"
2020-08-21,154.2,0.0,0.0,0.0,30.1,24.9,27.1,24.13,86.5,"Rain, Overcast"
2020-08-22,240.3,0.0,0.0,0.0,33.1,26.1,29.4,44.0,75.2,"Rain, Overcast"
2020-08-23,287.0,0.0,0.0,0.0,33.1,25.9,29.7,17.15,60.5,"Rain, Partially cloudy"
2020-08-24,299.7,0.0,0.0,0.0,32.9,26.9,29.6,5.0,51.5,"Rain, Partially cloudy"
2020-08-25,319.59,0.0,0.0,0.0,32.9,27.2,29.7,18.0,48.5,"Rain, Partially cloudy"
2020-08-26,256.09,0.0,0.0,0.0,33.1,27.4,29.7,2.0,58.8,"Rain, Partially cloudy"
2020-08-27,287.31,0.0,0.0,0.0,30.1,26.1,27.9,52.08,76.5,"Rain, Overcast"
2020-08-28,248.39,0.0,0.0,0.0,33.1,25.7,29.0,77.0,74.7,"Rain, Partially cloudy"
2020-08-29,261.8,0.0,0.0,0.0,34.1,25.7,29.9,0.0,48.6,Partially cloudy
2020-08-30,248.5,0.0022222222222222,0.0,0.0,33.1,27.6,29.6,10.0,71.0,"Rain, Partially cloudy"
2020-08-31,262.2,0.0,0.0,0.0,33.1,26.4,29.7,16.0,52.3,"Rain, Partially cloudy"
2020-09-01,234.2,0.0,0.0,0.0,34.1,25.7,29.9,0.0,54.8,Partially cloudy
2020-09-02,295.5,0.0,0.0,0.0,35.1,27.1,30.6,0.0,54.5,Partially cloudy
2020-09-03,230.7,0.0,0.0,0.0,32.1,27.7,29.7,46.08,71.0,"Rain, Partially cloudy"
2020-09-04,219.0,0.0,0.0,1.982777777777778,35.1,27.0,30.2,1.0,53.5,"Rain, Partially cloudy"
2020-09-05,125.2,0.0,0.0,0.0,35.1,25.9,29.1,0.24,64.6,"Rain, Partially cloudy"
2020-09-06,293.3,0.0,0.0,0.0,35.1,25.7,29.3,6.55,73.9,"Rain, Partially cloudy"
2020-09-07,310.5,0.0041666666666666,0.0,0.0,35.1,25.8,30.4,17.0,38.9,"Rain, Partially cloudy"
2020-09-08,339.5,0.0,0.0,0.0,35.0,25.1,29.4,0.0,30.9,Partially cloudy
2020-09-09,331.2,0.0,0.0,0.0,34.8,27.0,30.4,0.0,13.8,Clear
2020-09-10,316.3,0.0,0.0,0.0,34.9,27.0,30.7,0.0,16.3,Clear
2020-09-11,279.59,0.0,0.0,0.0,35.6,26.7,30.3,0.0,15.9,Clear
2020-09-12,326.3,0.0,0.0,0.0,36.3,26.1,31.6,0.0,23.2,Clear
2020-09-13,300.11,0.0,0.0,0.0,35.1,27.1,30.9,0.0,38.9,Partially cloudy
2020-09-14,318.2,0.0,0.0,0.0,36.1,26.7,30.8,0.0,31.5,Partially cloudy
2020-09-15,283.09,0.0,0.0,0.0,35.8,27.1,31.1,0.0,35.7,Partially cloudy
2020-09-16,318.91,0.0,0.0,0.0,37.1,28.1,32.2,0.0,50.4,Partially cloudy
2020-09-17,325.8,0.0,0.0,0.0,36.1,26.4,31.5,0.0,22.9,Clear
2020-09-18,327.8,0.0,0.0,0.0,36.6,27.1,31.6,0.0,18.3,Clear
2020-09-19,306.5,0.0,0.0,0.0,36.3,26.1,30.9,0.0,33.1,Partially cloudy
2020-09-20,314.7,0.0,0.0,0.0,36.1,27.1,31.1,0.0,23.7,Clear
2020-09-21,316.5,0.0,0.0,0.0,37.1,27.1,31.5,0.0,15.3,Clear
2020-09-22,214.59,0.0019444444444444,0.0,0.0,36.1,26.1,31.2,0.0,31.3,Partially cloudy
2020-09-23,223.3,0.0,0.0,0.0,35.1,26.1,30.1,2.5,45.1,"Rain, Partially cloudy"
2020-09-24,250.91,0.0022222222222222,0.0,0.0,34.5,25.1,28.7,10.4,44.1,"Rain, Partially cloudy"
2020-09-25,272.8,0.0,0.0,2.5025,35.1,26.1,29.5,0.0,29.8,Partially cloudy
2020-09-26,225.91,0.0,0.0,0.0,37.1,23.1,29.3,0.0,36.3,Partially cloudy
2020-09-27,324.3,0.0,0.0,0.5888888888888889,35.6,22.1,28.8,0.0,0.1,Clear
2020-09-28,307.7,0.0,0.0,0.0,35.1,22.1,28.6,0.0,0.0,Clear
2020-09-29,316.39,0.0019444444444444,0.0,0.0,35.1,22.1,28.1,0.0,3.3,Clear
2020-09-30,325.0,0.0,0.0,0.0,34.3,23.0,28.0,0.0,0.0,Clear
2020-10-01,297.31,0.0,0.0,0.0,36.1,22.1,28.7,0.0,0.0,Clear
2020-10-02,312.5,0.0,0.0,0.0,35.1,21.1,27.9,0.0,0.0,Clear
2020-10-03,322.8,0.0,0.0,0.0,36.1,21.1,28.0,0.0,0.0,Clear
2020-10-04,331.39,0.0,0.0,0.0,35.3,20.1,27.8,0.0,0.0,Clear
2020-10-05,337.5,0.0,0.0,0.0,36.1,20.1,27.7,0.0,0.0,Clear
2020-10-06,332.31,0.0,0.0,0.0838888888888888,35.1,21.1,27.6,0.0,0.0,Clear
2020-10-07,311.89,0.0,0.0,0.0,35.6,20.1,27.6,0.0,0.0,Clear
2020-10-08,284.91,0.0,0.0,0.5891666666666667,35.1,20.9,27.5,0.0,0.0,Clear
2020-10-09,275.3,0.0,0.0,0.3372222222222222,35.1,20.7,27.7,0.0,0.0,Clear
2020-10-10,280.5,0.0,0.0,0.0841666666666666,35.1,21.1,27.9,0.0,0.0,Clear
2020-10-11,295.09,0.0,0.0,0.0841666666666666,35.6,20.1,27.4,0.0,0.0,Clear
2020-10-12,267.7,0.0,0.0,2.013055555555556,35.1,19.8,27.1,0.0,0.0,Clear
2020-10-13,171.41,0.0,0.0,0.0,34.1,21.7,27.9,0.0,9.3,Clear
2020-10-14,260.3,0.0,0.0,0.0838888888888888,34.1,21.9,27.7,0.0,6.3,Clear
2020-10-15,309.0,0.0,0.0,0.0,35.1,19.1,26.3,0.0,5.0,Clear
2020-10-16,281.5,0.0019444444444444,0.0,0.0,33.6,16.9,23.1,0.0,0.0,Clear
2020-10-17,271.91,0.0,0.0,0.0,34.0,18.1,25.0,0.0,0.0,Clear
2020-10-18,315.09,0.0,0.0,0.0841666666666666,34.1,18.7,25.5,0.0,0.0,Clear
2020-10-19,315.09,0.0,0.0,0.1686111111111111,32.9,17.7,24.1,0.0,0.0,Clear
2020-10-20,302.11,0.0,0.0,1.853055555555556,34.0,16.5,23.6,0.0,0.0,Clear
2020-10-21,285.8,0.0,0.0,0.0,32.8,17.3,23.0,0.0,8.4,Clear
2020-10-22,241.3,0.0,0.0,0.3366666666666666,33.3,18.1,23.3,0.0,18.7,Clear
2020-10-23,249.5,0.0,0.0,0.59,32.8,15.7,22.3,0.0,0.0,Clear
2020-10-24,199.8,0.0019444444444444,0.0,0.6747222222222222,32.1,15.7,23.7,0.0,0.0,Clear
2020-10-25,251.61,0.0038888888888888,0.0,0.3366666666666666,32.6,15.9,24.8,0.0,1.5,Clear
2020-10-26,195.2,0.0,0.0,0.1683333333333333,32.1,16.4,23.6,0.0,8.2,Clear
2020-10-27,272.09,0.0077777777777777,0.0,0.0838888888888888,31.6,16.1,22.9,0.0,0.0,Clear
2020-10-28,259.41,0.0019444444444444,0.0,0.0841666666666666,31.9,14.1,22.3,0.0,0.0,Clear
2020-10-29,222.09,0.0,0.0,0.0841666666666666,31.6,13.4,21.3,0.0,0.0,Clear
2020-10-30,221.09,0.0019444444444444,0.0,2.158055555555556,30.3,13.4,21.0,0.0,0.0,Clear
2020-10-31,259.0,0.0038888888888888,0.0,2.440555555555556,32.1,14.5,22.1,0.0,5.5,Clear
2020-11-01,233.61,0.0,0.0,0.0,31.1,14.2,21.7,0.0,0.0,Clear
2020-11-02,227.7,0.0,0.0,0.0,29.6,13.1,18.7,0.0,0.0,Clear
2020-11-03,203.39,0.0022222222222222,0.0,0.0,28.6,12.4,18.8,0.0,0.0,Clear
2020-11-04,197.11,0.0,0.0,0.0,29.0,13.7,19.9,0.0,0.0,Clear
2020-11-05,229.8,0.0,0.0,0.0,31.0,13.1,20.6,0.0,0.0,Clear
2020-11-06,236.39,0.0,0.0,0.0,31.0,12.7,20.9,0.0,0.0,Clear
2020-11-07,401.19,0.0,0.0,0.6794444444444444,30.0,13.7,20.0,0.0,0.0,Clear
2020-11-08,195.8,0.0,0.0,0.0,28.0,11.9,18.6,0.0,0.0,Clear
2020-11-09,214.7,0.0,0.0,0.0838888888888888,29.3,12.1,18.9,0.0,0.0,Clear
2020-11-10,241.91,0.0,0.0,0.0,29.1,12.1,18.9,0.0,1.7,Clear
2020-11-11,210.3,0.0,0.0,2.7647222222222223,28.3,12.1,18.7,0.0,0.0,Clear
2020-11-12,184.0,0.0,0.0,3.3374999999999995,28.0,12.7,18.7,0.0,0.6,Clear
2020-11-13,191.0,0.0,0.0,0.0838888888888888,27.8,12.2,18.2,0.0,0.0,Clear
2020-11-14,168.41,0.0,0.0,0.0,27.0,11.9,17.7,0.0,1.3,Clear
2020-11-15,146.3,0.0019444444444444,0.0,0.0841666666666666,25.9,14.6,19.4,1.64,58.5,"Rain, Partially cloudy"
2020-11-16,74.59,0.0,0.0,0.0841666666666666,22.1,15.1,18.0,41.77,63.3,"Rain, Partially cloudy"
2020-11-17,265.5,0.0,0.0,0.5891666666666666,24.3,12.7,17.7,0.0,0.1,Clear
2020-11-18,271.61,0.0,0.0,0.0,23.6,12.9,16.7,0.0,0.0,Clear
2020-11-19,227.3,0.0022222222222222,0.0,0.0,22.3,10.8,15.2,0.0,0.1,Clear
2020-11-20,273.2,0.0,0.0,2.6933333333333334,23.6,10.2,15.8,0.0,0.0,Clear
2020-11-21,302.3,0.0022222222222222,0.0,0.0,22.0,10.1,14.9,0.0,5.0,Clear
2020-11-22,243.39,0.0,0.0,0.0,23.0,9.8,15.1,0.0,42.0,Partially cloudy
2020-11-23,140.41,0.0,0.0,0.0,21.4,10.2,15.2,0.0,47.1,Partially cloudy
2020-11-24,116.0,0.0,0.0,0.0,21.8,12.7,16.0,0.0,58.9,Partially cloudy
2020-11-25,27.91,0.0,0.0,0.0,17.7,13.1,15.1,0.69,76.5,"Rain, Overcast"
2020-11-26,213.0,0.0,0.0,0.0,21.6,13.4,16.1,7.37,53.7,"Rain, Partially cloudy"
2020-11-27,288.69,0.0,0.0,0.0,25.0,11.1,16.6,0.0,0.0,Clear
